idsismo,idcountry,mag,place,time,tsunami,lng,lat,depth,danger
33648,3,4.1,"183 km SSE of Shimoda, Japan",2014-01-01 04:18:10,0,139.4782,33.0833,15.72,0
33649,3,4.9,"259 km W of Kamiiso, Japan",2014-01-01 07:04:04,0,137.5205,41.9117,285.08,1
33650,3,4.9,"21 km ESE of Takahagi, Japan",2014-01-01 14:39:26,0,140.9389,36.6547,61.76,2
33651,3,4.5,"7 km E of ?hara, Japan",2014-01-02 07:48:30,0,140.4761,35.2496,35.0,2
33652,3,4.8,"10 km E of ?hara, Japan",2014-01-02 13:11:05,0,140.5056,35.262,28.93,2
33653,3,4.0,"33 km WSW of Shimoda, Japan",2014-01-02 17:03:52,0,138.588,34.6145,230.59,3
33654,3,4.2,"3 km SSW of Mitsukaid?, Japan",2014-01-03 01:50:24,0,139.9683,35.9856,85.7,3
33655,3,5.5,"218 km ESE of Namie, Japan",2014-01-04 05:23:00,0,143.3822,36.9704,22.0,0
33656,3,4.4,"103 km SE of Hasaki, Japan",2014-01-04 17:34:29,0,141.7248,35.1491,36.78,2
33657,3,4.7,"182 km SSE of Katsuura, Japan",2014-01-04 18:12:20,0,141.3232,33.7316,33.98,2
33658,3,4.5,"Bonin Islands, Japan region",2014-01-04 19:15:25,0,141.974,28.2375,42.71,2
33659,3,4.4,"268 km SSE of Tateyama, Japan",2014-01-04 22:59:48,0,140.6006,32.6411,70.5,2
33660,3,4.3,"219 km ESE of Namie, Japan",2014-01-05 01:00:29,0,143.4129,37.0612,26.81,2
33661,3,4.6,"148 km SSE of Shimoda, Japan",2014-01-05 14:28:08,0,139.5192,33.4243,29.8,2
33662,3,4.1,"5 km NW of Takahagi, Japan",2014-01-05 17:21:13,0,140.6683,36.7498,84.63,3
33663,3,4.3,"13 km W of Tomioka, Japan",2014-01-06 08:17:59,0,138.7459,36.2473,144.81,3
33664,3,4.2,"276 km SSE of Tateyama, Japan",2014-01-06 11:32:31,0,141.0612,32.6959,49.94,2
33665,3,4.7,"60 km E of Namie, Japan",2014-01-06 15:57:35,0,141.6798,37.5342,51.8,2
33666,3,4.4,"190 km E of Namie, Japan",2014-01-06 16:56:30,0,143.157,37.4754,32.13,2
33667,3,4.5,"9 km NE of ?hara, Japan",2014-01-07 13:11:46,0,140.4681,35.308,21.72,0
33668,3,4.5,"42 km SE of ?funato, Japan",2014-01-08 12:28:21,0,142.1167,38.8492,61.13,2
33669,3,4.6,"15 km ESE of Daigo, Japan",2014-01-08 18:57:36,0,140.5043,36.7025,37.48,2
33670,3,5.0,"41 km SE of Shizunai-furukawach?, Japan",2014-01-09 04:31:54,0,142.6886,42.0428,64.22,2
33671,3,4.6,"37 km ESE of Iwaki, Japan",2014-01-09 06:28:13,0,141.2823,36.9322,39.71,2
33672,3,4.9,"132 km NW of Iwanai, Japan",2014-01-11 03:56:48,0,139.1773,43.6586,228.14,3
33673,3,4.5,"off the east coast of Honshu, Japan",2014-01-11 10:41:40,0,144.7925,37.0921,10.0,0
33674,3,4.4,"24 km SE of ?funato, Japan",2014-01-11 15:46:16,0,141.9371,38.9319,73.98,2
33675,3,4.1,"70 km ENE of Mutsu, Japan",2014-01-12 05:10:27,0,141.9203,41.6334,59.15,2
33676,3,4.4,"20 km NE of Daigo, Japan",2014-01-12 23:29:32,0,140.5018,36.9007,44.19,2
33677,3,4.3,"25 km E of Yamada, Japan",2014-01-14 05:11:16,0,142.2435,39.4479,58.57,2
33678,3,4.6,"53 km ESE of Takahagi, Japan",2014-01-14 10:50:09,0,141.2249,36.467,20.37,0
33679,3,4.9,"Izu Islands, Japan region",2014-01-14 15:41:46,0,140.5099,30.2991,140.62,3
33680,3,4.7,"125 km ESE of Ishinomaki, Japan",2014-01-14 17:30:33,0,142.6769,38.11,34.83,2
33681,3,4.5,"Izu Islands, Japan region",2014-01-15 01:44:53,0,143.0289,31.1708,33.58,2
33682,3,4.2,"Izu Islands, Japan region",2014-01-15 01:49:02,0,143.3379,30.9926,38.45,2
33683,3,4.4,"Izu Islands, Japan region",2014-01-15 03:26:54,0,142.9038,31.1559,15.78,0
33684,3,4.5,"17 km NE of Kashima-shi, Japan",2014-01-15 12:04:41,0,140.7964,36.0651,54.85,2
33685,3,4.5,"42 km S of Shizunai-furukawach?, Japan",2014-01-15 23:11:40,0,142.4029,41.9535,65.62,2
33686,3,5.1,"91 km NE of Miyako, Japan",2014-01-16 01:12:17,0,142.8184,40.1151,51.83,2
33687,3,4.5,"81 km SE of Kamaishi, Japan",2014-01-16 12:22:17,0,142.6323,38.8526,51.52,2
33688,3,4.6,"58 km SE of Ishinomaki, Japan",2014-01-16 13:28:07,0,141.8585,38.1201,46.69,2
33689,3,4.3,"46 km ESE of Ishinomaki, Japan",2014-01-16 19:32:44,0,141.8013,38.2656,56.52,2
33690,3,4.5,"192 km E of Hachinohe, Japan",2014-01-16 21:39:02,0,143.7614,40.7021,17.24,0
33691,3,4.5,"Izu Islands, Japan region",2014-01-17 06:34:18,0,142.8388,31.2003,35.25,2
33692,3,4.1,"150 km ESE of Namie, Japan",2014-01-17 08:14:11,0,142.5967,37.0339,30.09,2
33693,3,4.5,"222 km ESE of Namie, Japan",2014-01-17 09:26:50,0,143.4147,36.951,32.83,2
33694,3,4.7,"46 km ESE of Kitaibaraki, Japan",2014-01-17 09:37:36,0,141.2529,36.6967,34.97,2
33695,3,4.6,"7 km W of Ichihara, Japan",2014-01-17 09:53:21,0,139.9986,35.5269,73.94,2
33696,3,4.4,"217 km ESE of Namie, Japan",2014-01-17 10:00:57,0,143.3953,37.0519,33.63,2
33697,3,4.3,"Izu Islands, Japan region",2014-01-17 10:50:37,0,142.8276,31.1653,14.5,0
33698,3,4.5,"Izu Islands, Japan region",2014-01-17 10:57:11,0,142.8999,31.2184,10.0,0
33699,3,4.6,"222 km ESE of Namie, Japan",2014-01-17 19:36:48,0,143.443,37.0317,36.22,2
33700,3,4.3,"Izu Islands, Japan region",2014-01-18 02:54:20,0,138.6785,29.9469,438.34,1
33701,3,5.3,"Bonin Islands, Japan region",2014-01-18 05:00:42,0,142.3492,28.9022,14.0,0
33702,3,4.6,"Bonin Islands, Japan region",2014-01-18 05:08:19,0,142.3974,28.9151,20.31,0
33703,3,4.2,"17 km NE of Kashima-shi, Japan",2014-01-18 05:31:59,0,140.7659,36.0881,15.7,0
33704,3,4.7,"190 km SSE of Katsuura, Japan",2014-01-18 11:51:47,0,141.1952,33.5958,47.74,2
33705,3,4.6,"Izu Islands, Japan region",2014-01-18 17:04:32,0,142.8611,31.0675,20.24,0
33706,3,4.4,"6 km ESE of Asahi, Japan",2014-01-18 17:05:15,0,140.7164,35.6977,62.29,2
33707,3,4.0,"Bonin Islands, Japan region",2014-01-19 02:55:40,0,139.7572,28.443,465.84,1
33708,3,4.3,"243 km SE of ?funato, Japan",2014-01-19 23:43:21,0,144.0024,37.8147,35.25,2
33709,3,4.3,"208 km SSE of Shimoda, Japan",2014-01-20 00:17:39,0,139.9701,33.0068,159.76,3
33710,3,4.7,"Izu Islands, Japan region",2014-01-20 16:27:34,0,143.1241,31.3227,30.96,2
33711,3,4.4,"Izu Islands, Japan region",2014-01-20 19:07:48,0,142.9172,31.2623,16.91,0
33712,3,4.6,"155 km SSE of Shizunai-furukawach?, Japan",2014-01-20 19:41:55,0,143.2247,41.0867,47.53,2
33713,3,4.8,"208 km SSE of Katsuura, Japan",2014-01-21 17:25:35,0,141.4622,33.5252,30.85,2
33714,3,4.3,"271 km SE of ?funato, Japan",2014-01-22 01:17:40,0,144.2416,37.6397,37.25,2
33715,3,4.4,"79 km ENE of Namie, Japan",2014-01-22 01:45:02,0,141.8791,37.6496,35.0,2
33716,3,4.5,"Izu Islands, Japan region",2014-01-22 02:06:41,0,142.739,31.2391,30.94,2
33717,3,4.6,"62 km ESE of Namie, Japan",2014-01-22 02:31:21,0,141.6561,37.2803,43.21,2
33718,3,4.5,"282 km SE of Shing?, Japan",2014-01-22 14:47:47,0,138.1033,31.9247,350.64,1
33719,3,4.7,"Izu Islands, Japan region",2014-01-22 15:31:24,0,143.6338,31.5008,28.55,2
33720,3,4.3,"101 km SE of Tateyama, Japan",2014-01-23 04:32:03,0,140.5086,34.2426,45.36,2
33721,3,4.5,"185 km SSE of Shimoda, Japan",2014-01-23 08:51:50,0,139.5424,33.0839,19.39,0
33722,3,4.7,"63 km E of ?hara, Japan",2014-01-23 09:20:57,0,141.0804,35.1438,29.96,2
33723,3,4.3,"10 km E of Funaishikawa, Japan",2014-01-23 16:10:53,0,140.6889,36.4657,62.26,2
33724,3,4.7,"Bonin Islands, Japan region",2014-01-23 21:43:21,0,142.3515,28.9607,34.91,2
33725,3,4.1,"20 km NNW of Takayama, Japan",2014-01-24 01:43:51,0,137.1893,36.3124,261.64,3
33726,3,4.4,"51 km ESE of Ishinomaki, Japan",2014-01-24 06:37:19,0,141.8414,38.2237,71.03,2
33727,3,4.2,"Bonin Islands, Japan region",2014-01-25 06:06:29,0,142.63,28.949,36.72,2
33728,3,4.1,"6 km ESE of Shizunai-furukawach?, Japan",2014-01-25 08:48:18,0,142.4295,42.3033,43.42,2
33729,3,4.2,"7 km SSW of Yachimata, Japan",2014-01-25 12:27:25,0,140.2776,35.5918,59.28,2
33730,3,4.2,"211 km ENE of Miyako, Japan",2014-01-25 15:58:25,0,144.2584,40.3245,23.45,0
33731,3,4.2,"63 km N of Ry?tsu-minato, Japan",2014-01-25 21:17:59,0,138.5126,38.6516,66.51,2
33732,3,4.1,"Izu Islands, Japan region",2014-01-26 01:15:40,0,138.9543,29.8644,435.04,1
33733,3,4.4,"204 km ESE of Iwaki, Japan",2014-01-26 03:40:55,0,143.005,36.3564,31.82,2
33734,3,4.4,"Izu Islands, Japan region",2014-01-27 15:48:18,0,141.9684,32.0798,29.8,2
33735,3,4.7,"Izu Islands, Japan region",2014-01-27 15:49:21,0,141.8683,32.1472,25.44,0
33736,3,4.7,"near the east coast of Honshu, Japan",2014-01-27 20:25:29,0,141.0935,36.3612,35.7,2
33737,3,4.5,"58 km NE of Hasaki, Japan",2014-01-27 20:26:46,0,141.283,36.1071,44.96,2
33738,3,4.3,"26 km NNE of Hasaki, Japan",2014-01-28 08:35:29,0,140.9924,35.9287,34.93,2
33739,3,4.1,"271 km SE of Shing?, Japan",2014-01-28 15:45:01,0,138.0335,32.0069,347.57,1
33740,3,4.9,"off the east coast of Honshu, Japan",2014-01-28 20:37:51,0,144.8175,37.0854,27.84,2
33741,3,4.7,"Izu Islands, Japan region",2014-01-29 14:33:15,0,142.1218,29.8999,16.19,0
33742,3,4.3,"13 km S of Muramatsu, Japan",2014-01-31 05:38:41,0,139.1434,37.5732,178.11,3
33743,3,4.3,"65 km ENE of Misawa, Japan",2014-02-01 00:49:59,0,142.0698,40.9645,77.21,2
33744,3,4.1,"41 km E of Hasaki, Japan",2014-02-01 11:07:35,0,141.2936,35.7576,42.19,2
33745,3,4.6,"Bonin Islands, Japan region",2014-02-01 22:13:31,0,141.9073,28.2255,42.18,2
33746,3,4.1,"9 km NNW of Miyako, Japan",2014-02-02 08:13:28,0,141.9181,39.7323,71.56,2
33747,3,4.5,"Izu Islands, Japan region",2014-02-02 13:48:50,0,138.567,29.9277,461.08,1
33748,3,4.9,"67 km ENE of Namie, Japan",2014-02-04 00:35:31,0,141.6486,37.8056,51.66,2
33749,3,4.5,"113 km ESE of Kitaibaraki, Japan",2014-02-04 11:30:38,0,141.9751,36.5106,36.78,2
33750,3,4.1,"99 km ESE of Iwaki, Japan",2014-02-05 00:41:10,0,141.8995,36.676,40.18,2
33751,3,4.7,"216 km SSE of Tateyama, Japan",2014-02-05 01:11:41,0,140.9005,33.2275,69.98,2
33752,3,4.2,"222 km SE of Shing?, Japan",2014-02-05 08:05:00,0,137.6913,32.3411,400.94,1
33753,3,4.3,"Izu Islands, Japan region",2014-02-05 08:32:53,0,139.4095,29.1725,407.7,1
33754,3,4.8,"1 km SW of Sugito, Japan",2014-02-05 15:46:10,0,139.716,36.0251,91.78,3
33755,3,5.3,"70 km SE of ?funato, Japan",2014-02-05 17:32:14,0,142.3634,38.6854,48.51,2
33756,3,4.1,"Bonin Islands, Japan region",2014-02-06 05:02:57,0,141.4843,27.0786,64.32,2
33757,3,4.4,"63 km E of Ishinomaki, Japan",2014-02-06 12:10:26,0,142.0228,38.4538,53.99,2
33758,3,4.2,"Bonin Islands, Japan region",2014-02-06 15:16:05,0,140.0787,27.8323,493.52,1
33759,3,4.3,"102 km ENE of Hasaki, Japan",2014-02-06 22:15:29,0,141.8135,36.2046,34.62,2
33760,3,5.2,"33 km ENE of Namie, Japan",2014-02-07 17:18:34,0,141.3625,37.5618,61.98,2
33761,3,5.0,"21 km E of Iwaki, Japan",2014-02-08 02:34:23,0,141.1201,37.0868,51.78,2
33762,3,4.4,"Izu Islands, Japan region",2014-02-08 02:43:49,0,143.0205,29.2441,9.99,0
33763,3,4.3,"19 km E of Iwaki, Japan",2014-02-09 03:50:20,0,141.1046,37.0782,56.49,2
33764,3,4.5,"67 km ESE of Ishinomaki, Japan",2014-02-09 10:54:53,0,141.9889,38.1488,65.23,2
33765,3,4.5,"Izu Islands, Japan region",2014-02-09 12:08:04,0,141.8989,31.6457,16.54,0
33766,3,4.5,"59 km E of Shizunai-furukawach?, Japan",2014-02-09 22:57:29,0,143.0888,42.3198,61.17,2
33767,3,4.3,"15 km E of Funaishikawa, Japan",2014-02-10 00:52:54,0,140.7352,36.4633,46.78,2
33768,3,4.3,"19 km NW of Tomakomai, Japan",2014-02-10 07:22:09,0,141.4214,42.7482,120.69,3
33769,3,4.7,"Bonin Islands, Japan region",2014-02-10 08:37:51,0,139.924,28.2041,409.33,1
33770,3,4.8,"Bonin Islands, Japan region",2014-02-10 08:51:08,0,140.7972,28.6121,89.95,3
33771,3,4.7,"130 km E of Miyako, Japan",2014-02-10 09:30:36,0,143.4583,39.6938,33.95,2
33772,3,5.0,"136 km E of Miyako, Japan",2014-02-10 09:38:04,0,143.5251,39.6171,30.58,2
33773,3,4.7,"126 km E of Miyako, Japan",2014-02-10 10:04:00,0,143.4174,39.632,30.65,2
33774,3,4.9,"132 km E of Miyako, Japan",2014-02-10 10:05:51,0,143.4845,39.6648,26.45,2
33775,3,4.2,"136 km E of Miyako, Japan",2014-02-10 10:26:47,0,143.5281,39.6713,36.85,2
33776,3,4.4,"133 km E of Miyako, Japan",2014-02-10 10:30:50,0,143.4968,39.6677,36.89,2
33777,3,4.4,"123 km E of Miyako, Japan",2014-02-10 13:08:43,0,143.3822,39.6749,33.59,2
33778,3,5.3,"92 km S of Tateyama, Japan",2014-02-10 19:14:39,0,139.9465,34.1564,93.59,3
33779,3,4.5,"221 km SSE of Tateyama, Japan",2014-02-11 02:37:49,0,140.7949,33.1467,65.82,2
33780,3,4.8,"43 km S of Shizunai-furukawach?, Japan",2014-02-11 06:05:31,0,142.3815,41.9392,66.28,2
33781,3,4.4,"106 km SSE of Katsuura, Japan",2014-02-11 11:28:56,0,140.732,34.2455,89.59,3
33782,3,4.6,"Izu Islands, Japan region",2014-02-13 09:06:13,0,142.0763,29.3108,39.23,2
33783,3,4.6,"near the east coast of Honshu, Japan",2014-02-14 18:54:24,0,141.3711,36.7303,33.74,2
33784,3,4.3,"75 km SE of ?funato, Japan",2014-02-15 21:12:24,0,142.403,38.6601,49.33,2
33785,3,4.2,"Bonin Islands, Japan region",2014-02-16 15:31:17,0,139.4299,28.1976,420.33,1
33786,3,4.7,"194 km ESE of Iwaki, Japan",2014-02-16 15:54:50,0,142.9495,36.5079,36.17,2
33787,3,4.3,"56 km ESE of Ishinomaki, Japan",2014-02-18 04:56:09,0,141.9008,38.2412,92.19,3
33788,3,4.6,"0 km SE of Sakai, Japan",2014-02-18 15:29:33,0,139.8035,36.098,62.49,2
33789,3,4.8,"7 km WNW of Shing?, Japan",2014-02-18 16:49:45,0,135.9123,33.7552,41.69,2
33790,3,4.7,"94 km E of Ishinomaki, Japan",2014-02-18 20:02:32,0,142.3725,38.3276,47.82,2
33791,3,4.6,"4 km ESE of Asahi, Japan",2014-02-19 15:42:13,0,140.6942,35.6983,53.45,2
33792,3,4.5,"5 km NNW of Itako, Japan",2014-02-21 22:31:11,0,140.5326,35.9775,54.2,2
33793,3,4.3,"104 km E of Namie, Japan",2014-02-21 23:40:16,0,142.1832,37.4506,41.02,2
33794,3,4.5,"78 km NE of Miyako, Japan",2014-02-21 23:44:54,0,142.6055,40.1303,47.7,2
33795,3,4.2,"29 km S of ?funato, Japan",2014-02-22 03:02:41,0,141.7673,38.8087,57.22,2
33796,3,4.5,"247 km ESE of ?funato, Japan",2014-02-22 17:02:52,0,144.2268,38.0228,27.07,2
33797,3,4.4,"71 km E of Namie, Japan",2014-02-24 00:41:59,0,141.8124,37.5055,22.22,0
33798,3,4.3,"36 km S of ?funato, Japan",2014-02-24 07:39:17,0,141.6684,38.7477,66.43,2
33799,3,4.2,"Izu Islands, Japan region",2014-02-25 07:41:15,0,141.8258,31.7323,26.91,2
33800,3,4.1,"62 km ESE of Hachinohe, Japan",2014-02-25 11:29:41,0,142.2009,40.3416,73.93,2
33801,3,4.2,"60 km E of Ishinomaki, Japan",2014-02-25 11:59:36,0,141.986,38.3722,57.44,2
33802,3,4.4,"Izu Islands, Japan region",2014-02-26 01:09:35,0,141.6848,31.7812,20.52,0
33803,3,4.5,"Izu Islands, Japan region",2014-02-26 03:55:07,0,141.7244,31.7929,10.3,0
33804,3,4.3,"61 km NW of Murakami, Japan",2014-02-26 10:45:41,0,138.9349,38.587,201.35,3
33805,3,4.2,"49 km ENE of Iwaki, Japan",2014-02-26 10:57:04,0,141.4264,37.1634,51.46,2
33806,3,4.4,"36 km S of Katsuura, Japan",2014-02-27 00:32:48,0,140.3863,34.8253,86.41,3
33807,3,4.4,"29 km SE of ?funato, Japan",2014-02-27 14:05:00,0,141.9497,38.8782,66.03,2
33808,3,4.3,"139 km ENE of Misawa, Japan",2014-02-28 05:32:34,0,142.9483,41.1185,50.29,2
33809,3,4.4,"6 km NE of ?tawara, Japan",2014-02-28 07:44:51,0,140.0917,36.9087,125.47,3
33810,3,4.4,"off the east coast of Honshu, Japan",2014-02-28 14:37:32,0,144.4682,37.049,35.26,2
33811,3,4.2,"42 km ENE of Miyako, Japan",2014-03-01 14:57:58,0,142.4167,39.7651,50.74,2
33812,3,4.2,"62 km ESE of ?tsuchi, Japan",2014-03-02 04:30:11,0,142.5805,39.1858,59.67,2
33813,3,4.1,"Izu Islands, Japan region",2014-03-02 10:12:24,0,141.8492,30.5281,18.78,0
33814,3,4.8,"Izu Islands, Japan region",2014-03-02 21:37:25,0,142.4238,30.8603,31.55,2
33815,3,4.6,"224 km SE of Katsuura, Japan",2014-03-03 13:00:50,0,141.8087,33.546,25.54,2
33816,3,4.3,"13 km SE of ?machi, Japan",2014-03-03 18:34:02,0,137.9904,36.4278,224.63,3
33817,3,4.6,"27 km NNW of Misawa, Japan",2014-03-03 20:28:16,0,141.2243,40.9023,104.66,3
33818,3,5.0,"Izu Islands, Japan region",2014-03-04 05:49:06,0,141.0478,30.8282,54.55,2
33819,3,4.4,"31 km ENE of Miyako, Japan",2014-03-04 17:30:45,0,142.2787,39.7475,50.07,2
33820,3,4.7,"Izu Islands, Japan region",2014-03-05 15:02:45,0,138.2167,31.3621,384.49,1
33821,3,4.5,"44 km ESE of Hitachi, Japan",2014-03-06 05:53:14,0,141.0936,36.4244,45.7,2
33822,3,4.8,"Izu Islands, Japan region",2014-03-07 05:28:06,0,142.6237,30.9021,31.71,2
33823,3,4.8,"9 km S of Y?kaichiba, Japan",2014-03-07 18:34:20,0,140.5515,35.6111,23.94,0
33824,3,4.2,"35 km SW of Shimoda, Japan",2014-03-08 17:38:15,0,138.7066,34.4194,199.55,3
33825,3,4.5,"55 km ENE of Kashima-shi, Japan",2014-03-08 21:07:33,0,141.2104,36.1613,46.13,2
33826,3,4.5,"61 km SE of ?funato, Japan",2014-03-10 06:53:08,0,142.2489,38.6991,54.1,2
33827,3,5.0,"6 km W of Sakura, Japan",2014-03-11 20:04:31,0,140.1604,35.7225,58.52,2
33828,3,4.2,"84 km NE of Hasaki, Japan",2014-03-12 09:35:10,0,141.5674,36.1992,35.06,2
33829,3,4.7,"off the east coast of Honshu, Japan",2014-03-12 19:13:31,0,144.454,37.0673,43.17,2
33830,3,4.6,"Bonin Islands, Japan region",2014-03-15 08:34:27,0,144.5591,27.109,37.42,2
33831,3,4.8,"1 km ESE of Hasaki, Japan",2014-03-16 00:05:28,0,140.8487,35.7253,40.27,2
33832,3,4.3,"146 km S of Kushiro, Japan",2014-03-16 13:17:17,0,144.2794,41.6564,30.78,2
33833,3,4.7,"Izu Islands, Japan region",2014-03-16 14:03:25,0,140.1979,30.5866,5.18,0
33834,3,4.8,"Izu Islands, Japan region",2014-03-16 14:09:38,0,140.3703,30.3183,10.0,0
33835,3,4.6,"249 km SE of ?funato, Japan",2014-03-17 02:52:21,0,144.0959,37.8305,34.97,2
33836,3,4.3,"200 km SE of Katsuura, Japan",2014-03-17 07:39:11,0,141.6497,33.7159,28.16,2
33837,3,4.5,"298 km ESE of Iwaki, Japan",2014-03-17 08:22:57,0,144.1737,36.5431,36.59,2
33838,3,5.0,"53 km ESE of Iwaki, Japan",2014-03-17 09:02:52,0,141.4718,36.9353,30.24,2
33839,3,4.4,"Bonin Islands, Japan region",2014-03-17 14:58:13,0,139.3151,28.1645,419.69,1
33840,3,4.3,"Bonin Islands, Japan region",2014-03-18 15:29:33,0,139.727,28.3454,455.86,1
33841,3,4.6,"2 km SW of Sakura, Japan",2014-03-18 17:24:42,0,140.2107,35.7043,61.52,2
33842,3,4.4,"53 km ESE of Iwaki, Japan",2014-03-18 22:23:16,0,141.3978,36.8027,40.74,2
33843,3,4.0,"21 km NNE of Takayama, Japan",2014-03-19 14:27:51,0,137.3799,36.2994,275.51,1
33844,3,4.5,"13 km NW of Miyako, Japan",2014-03-19 15:48:40,0,141.8085,39.7206,84.68,3
33845,3,4.7,"209 km SE of Katsuura, Japan",2014-03-19 17:06:44,0,142.1867,34.0587,33.02,2
33846,3,4.9,"205 km SE of Katsuura, Japan",2014-03-19 20:23:00,0,142.1181,34.0468,33.29,2
33847,3,4.1,"off the east coast of Honshu, Japan",2014-03-20 08:16:12,0,142.0257,37.5389,37.67,2
33848,3,4.2,"66 km SSE of ?funato, Japan",2014-03-20 09:18:25,0,142.1105,38.5551,59.7,2
33849,3,4.4,"Bonin Islands, Japan region",2014-03-20 18:19:19,0,143.4485,27.1778,28.75,2
33850,3,4.5,"8 km SSE of Hasaki, Japan",2014-03-20 18:42:48,0,140.8812,35.6644,36.82,2
33851,3,4.9,"Bonin Islands, Japan region",2014-03-21 19:40:51,0,143.578,27.05,26.14,2
33852,3,4.6,"219 km SSE of Katsuura, Japan",2014-03-22 06:23:47,0,141.2003,33.3051,7.89,0
33853,3,4.7,"165 km ESE of Iwaki, Japan",2014-03-22 13:38:46,0,142.5402,36.3864,32.13,2
33854,3,5.4,"Izu Islands, Japan region",2014-03-22 14:18:47,0,139.3732,29.2673,420.29,1
33855,3,4.4,"289 km ESE of Kamaishi, Japan",2014-03-22 16:57:29,0,144.8666,38.1503,19.49,0
33856,3,4.2,"Izu Islands, Japan region",2014-03-23 00:46:38,0,140.0113,31.0733,144.65,3
33857,3,4.4,"158 km ESE of Kamaishi, Japan",2014-03-23 13:41:50,0,143.6095,38.8259,27.49,2
33858,3,4.9,"Izu Islands, Japan region",2014-03-25 15:18:16,0,141.1654,29.205,96.6,3
33859,3,4.0,"267 km SE of Shing?, Japan",2014-03-25 19:26:09,0,137.9378,31.9749,370.92,1
33860,3,4.5,"46 km E of Iwaki, Japan",2014-03-25 19:54:00,0,141.4079,37.0905,54.5,2
33861,3,4.1,"137 km E of Miyako, Japan",2014-03-25 23:38:34,0,143.5351,39.7734,23.98,0
33862,3,4.2,"39 km WSW of Obihiro, Japan",2014-03-27 18:17:53,0,142.757,42.7825,33.11,2
33863,3,4.3,"81 km E of Ishinomaki, Japan",2014-03-27 18:46:05,0,142.2325,38.3916,51.1,2
33864,3,4.2,"off the east coast of Honshu, Japan",2014-03-28 02:43:52,0,144.2728,36.781,32.24,2
33865,3,4.4,"69 km E of Miyako, Japan",2014-03-28 08:32:50,0,142.7555,39.6743,35.0,2
33866,3,5.4,"109 km ESE of Takahagi, Japan",2014-03-29 01:53:57,0,141.8379,36.3215,20.0,0
33867,3,4.3,"125 km ENE of Hasaki, Japan",2014-03-29 04:11:39,0,142.1014,36.2047,10.0,0
33868,3,4.4,"119 km ENE of Hasaki, Japan",2014-03-29 04:53:46,0,141.9949,36.2597,33.35,2
33869,3,4.6,"218 km ESE of Ishinomaki, Japan",2014-03-29 05:55:58,0,143.6084,37.6784,36.62,2
33870,3,4.9,"171 km ENE of Hachinohe, Japan",2014-03-29 07:39:46,0,143.4325,40.9611,21.7,0
33871,3,4.4,"176 km ENE of Hachinohe, Japan",2014-03-29 07:47:12,0,143.4953,40.9632,19.84,0
33872,3,4.5,"8 km NNW of Yotsukaid?, Japan",2014-03-30 03:23:35,0,140.1161,35.7148,62.37,2
33873,3,4.8,"111 km ESE of Namie, Japan",2014-03-30 11:11:59,0,142.1876,37.1556,38.54,2
33874,3,4.4,"116 km ENE of Hasaki, Japan",2014-03-30 16:50:58,0,141.9803,36.2115,31.05,2
33875,3,4.1,"41 km ESE of ?funato, Japan",2014-03-31 02:59:15,0,142.1571,38.9331,63.96,2
33876,3,4.7,"3 km NW of Takahagi, Japan",2014-03-31 16:15:14,0,140.6833,36.7401,50.06,2
33877,3,4.4,"114 km ENE of Hasaki, Japan",2014-03-31 17:03:51,0,141.9364,36.2468,34.53,2
33878,3,4.2,"Izu Islands, Japan region",2014-03-31 21:06:53,0,138.5178,30.1801,435.55,1
33879,3,4.1,"2 km NNE of Karasuyama, Japan",2014-03-31 21:38:00,0,140.1594,36.6687,72.02,2
33880,3,4.1,"111 km E of Hachinohe, Japan",2014-03-31 22:36:21,0,142.7934,40.6831,66.43,2
33881,3,4.6,"33 km SE of Ishinomaki, Japan",2014-04-01 04:08:47,0,141.5725,38.2074,54.42,2
33882,3,4.2,"125 km ESE of Iwaki, Japan",2014-04-01 13:38:33,0,142.2036,36.6643,34.14,2
33883,3,4.4,"off the east coast of Honshu, Japan",2014-04-01 18:57:16,0,144.7725,37.0142,36.83,2
33884,3,4.1,"105 km ESE of Kitaibaraki, Japan",2014-04-02 18:42:18,0,141.8504,36.4386,30.9,2
33885,3,5.5,"12 km NE of ?funato, Japan",2014-04-02 23:22:47,0,141.8049,39.1648,58.06,2
33886,3,5.2,"60 km ESE of ?tsuchi, Japan",2014-04-05 01:16:18,0,142.5642,39.1937,29.68,2
33887,3,4.0,"4 km WNW of Seto, Japan",2014-04-05 16:24:23,0,137.0592,35.2486,49.06,2
33888,3,4.3,"93 km ESE of Takahagi, Japan",2014-04-07 08:13:13,0,141.6377,36.3192,29.1,2
33889,3,4.7,"5 km NNE of Ojiya, Japan",2014-04-07 20:07:56,0,138.8183,37.3491,13.1,0
33890,3,4.4,"23 km NE of ?hara, Japan",2014-04-08 12:49:34,0,140.5847,35.3881,35.0,2
33891,3,4.9,"108 km ENE of Hasaki, Japan",2014-04-08 15:02:07,0,141.8559,36.2452,27.51,2
33892,3,4.4,"124 km ENE of Hasaki, Japan",2014-04-09 05:28:08,0,142.096,36.1783,19.73,0
33893,3,4.4,"48 km E of Kitaibaraki, Japan",2014-04-09 09:23:59,0,141.2914,36.7407,19.03,0
33894,3,4.4,"5 km ENE of Yotsukaid?, Japan",2014-04-10 04:17:13,0,140.2258,35.662,68.64,2
